"ProteinID","f_control_1_imputed_intensity","f_control_2_imputed_intensity","f_control_3_imputed_intensity","f_wvirus_1_imputed_intensity","f_wvirus_2_imputed_intensity","f_wvirus_3_imputed_intensity","m_control_1_imputed_intensity","m_control_2_imputed_intensity","m_control_3_imputed_intensity","m_wvirus_1_imputed_intensity","m_wvirus_2_imputed_intensity","m_wvirus_3_imputed_intensity"
"EOGT","15.3230195653612","15.4297434444003","15.6277704004993","15.2132637337583","15.1442479658899","15.3323617896234","14.7357463963267","14.8738189645762","14.8835024500801","13.6381530492481","14.1303453252131","14.1392315707194"
"SAMD4B","13.7857078802227","13.9674874624377","13.9320947685022","13.587742362512","13.9111766162003","13.8704225187077","14.0215959728326","13.9175492351311","14.0650374027664","13.4719672797732","13.6448477018221","13.668441828053"
"TBCEL","14.1042875119354","14.7964046991709","14.5033847643247","13.8913755146445","13.8067509891495","13.1739597144743","13.5812123532138","13.4918906660238","13.5678729137195","13.4176811319405","12.8934190958554","13.5227163791797"
"DNTTIP2","14.1502708903525","14.162147396998","13.8690154155521","15.032209347104","14.8149529049935","14.718211765772","14.7657212039734","14.6471210985922","14.5398131110698","14.6516235418153","14.4867470496711","14.4708939664118"
"DCAF10","11.9553702038852","11.7608862427849","12.3447452929126","12.8153993078783","12.539287271177","12.0254683540536","12.3246840515939","12.4431404019925","12.1380189543516","12.9176014452788","12.1450023075087","12.1376380016613"
"RABGAP1L.1","13.8873824715926","13.4999828768278","13.7086205072311","13.504831398927","12.961201868173","13.5048934537964","13.7555552619721","13.7195278640305","13.7474377534501","12.858849382275","13.124383067424","13.1847529441292"
"TTC38","14.668580328993","14.4439924884786","14.2272699679678","14.4390062140672","14.1818976431084","14.627311581053","14.8565325206495","14.7152970994575","14.7092400098747","14.9065853055697","14.6566483117474","14.7041576228187"
"COX20","14.5074044355302","14.6800902568537","14.7345826168329","13.6555195428966","13.6426609629771","13.556817359654","14.6918089361452","14.6650693848617","14.7940147234936","13.9211249893656","14.227646024315","14.5488038505807"
"EXOSC6","13.4840550312179","13.2134961370445","13.3829481912861","14.7585043129614","14.1420990777725","14.4559821414928","13.8503040616244","13.8969472727179","13.8869158958473","15.0913940619737","15.0186261770085","15.1106015720319"
"TMEM201","14.9912826761654","14.4132907495635","14.4695082752875","15.0735809377842","14.8426106100951","14.6552567818631","14.7217026782097","14.6898942630697","14.6665901789162","14.700672706714","14.7878311572761","14.0749191441061"
"ATAT1","14.545573876499","14.7158011576758","14.6812603771258","15.060957632823","14.5878888310955","14.8082452618848","13.9423220598579","13.9756599182897","13.8771690814843","14.5547387249433","14.5949018930385","14.4626811924959"
"SNAP47","11.5585833421372","11.2531797443245","10.905018386204","11.1869870226994","10.4630747381842","11.0892421876315","10.3141526938822","11.2690623760736","9.89233030514735","10.7256389210902","10.6097359193943","9.47160002973368"
"MFSD14B","9.54736885110841","10.0683617975196","10.0680392784373","9.06816291927416","11.2921687610137","10.9546171879875","10.7943752493639","10.6218412584954","10.4736448751267","10.1355146446255","11.2210372160436","10.4911864424675"
"NUP188","15.7370756588642","15.5574876346283","15.5099667077517","15.5466744465841","15.223515315941","15.2515970583059","15.9613095059603","15.9678048962542","15.8906466583456","15.5559730882995","15.5462222591224","14.8994182928074"
"PHYHD1","12.1110345736857","11.9821451003908","12.1382718001722","13.27691970436","13.4319676310633","13.2254981763832","11.5640303722017","11.7366598344006","11.2366959016027","12.5863073558925","12.5057842674761","13.2138742819758"
"MANEA","12.8988904264696","12.8932920493951","12.950052797928","13.150959439014","13.5469547316501","13.5844810524227","13.211967360826","13.1041498889653","13.0443258083169","13.4378300818425","13.3232518363669","14.0454183970308"
"HP1BP3","17.4779321432096","17.2331608980943","17.2082057754996","18.3408150250489","18.002227175158","17.9175527314054","17.5530442502982","17.5937850088039","17.6918593597049","18.6517664690644","18.7342862320963","17.4722069196996"
"VARS2","12.4941505612447","12.3265923990927","12.4121887471605","12.444574932756","12.7432355628964","12.4610598792135","12.8104892959541","12.8117258912056","12.7953192986425","12.3963425464565","12.5262718133495","12.3620862821641"
"CEP170","15.0356797484805","15.0904722213209","15.0963692614762","15.4579290964942","15.3048789013082","15.261099565362","15.2484687191653","15.2578113659216","15.2560391058609","14.9890573821797","14.9956170095218","15.0909972879771"
"LDLRAP1","12.9971688936064","13.0425246458765","13.4456098090021","13.2836165304953","13.6067868887639","11.1858516638814","13.0803178929571","12.0905888274313","13.0735625287933","9.84306718806977","13.0822704808206","10.5988475408679"
"ODR4","15.1934945596805","15.2882460779865","15.4465502555467","15.4286644100325","15.2588714701482","15.026942669172","14.8374406860084","14.6151928084809","14.6596224642852","14.8574999518153","14.8935717264343","14.9087397415791"
"SNAPC4","12.8049417041733","12.751303450381","12.8365928421327","13.4198811960304","13.2580860371275","10.720310358869","13.0243103281792","13.268808058556","13.0829939150898","13.399050899838","12.9452261720001","13.0798047546353"
"DNLZ","11.2427942712701","10.6650427289209","10.3337791281501","14.1154826361862","15.2469483791119","15.2379754796672","11.644818198078","10.3645297338211","11.0566309418811","13.8401091258602","14.5826418505241","14.8923103805891"
"NOL9","14.0852815699658","14.467325338454","14.4026257259591","14.1601944567137","13.8490629578978","13.7865963618908","14.250365043294","14.2719444295393","14.1557432253145","13.7573379180507","13.7611356498286","13.0395034229541"
"NHSL1","12.6591061939838","12.7115981492613","12.4445542276574","13.4266709797209","13.4732998711413","12.9242613689918","13.2623547537792","13.077611865155","13.1706793387147","12.8849698865292","12.6987090070016","13.2984492590018"
"CEP85L","15.1272810162542","14.8141017544982","15.0075091362852","15.0087087298359","14.0981883883945","13.9237267342819","15.109014419439","14.9084582986836","14.7409560116541","14.5748536620057","14.0848166905834","14.2476382929122"
"SZT2","12.5241156016434","12.4740633354","12.5654020134757","12.6868068922635","12.2241343574398","12.2547540538527","12.4303061838745","12.3581291870847","12.1520344407262","12.495307917943","12.1044840934077","11.7258263471482"
"HYI","11.8310548487968","11.144362827686","9.5924005119999","14.0626533184149","14.3871759165449","14.4355205149616","10.5186806771243","10.5891820419507","12.6176901429189","13.9493069405893","13.6536960016293","14.6086995304891"
"ZNF362","11.3893631004287","11.0964318577861","11.6817962280115","11.6610521148577","10.0271402885178","10.5457440835528","10.7825969496224","10.9425584892737","11.5617509463713","11.9359863709149","11.6917827697116","11.1264399114821"
"TPRG1L","13.1250501678228","13.5715512019136","13.177695156114","13.1270560707818","13.5173495191919","13.070255142425","13.1870643716195","13.302039104025","13.3996918187261","13.1920461788533","13.6751521267697","12.974199460192"
"CC2D1B","14.2098264806843","14.0525340886567","14.1908895120206","14.1365666333591","14.3648254617046","14.0070710798536","14.47270353003","14.6164339749513","14.5238008336411","14.3794460595072","14.3995583174359","14.3928741591316"
"FNBP1L","14.6533825231694","14.5134253581699","14.6670006295214","14.1477534645939","14.0292958555013","14.1744185909182","14.3859230507837","14.4548454708624","14.5658280045864","15.0080521416007","15.0263029755101","15.1037426774621"
"RARS2","13.4917403813766","13.3631354781098","13.4111931787717","13.7953091508598","13.7269950806936","13.5870977240289","14.019121567711","14.0890366152417","14.0686439425841","14.3260853453349","14.3679061230985","13.9668929303936"
"DCST2","13.2082938088336","11.7271758798345","12.9312915452812","9.80742158778224","10.5713321111497","9.20817123486618","11.5659151809225","11.1696901975061","10.4121463965407","11.4808475194016","10.1400328891612","10.6761680423414"
"AXDND1","12.1131854231418","12.5973193317395","12.5174873175851","11.9486774944713","10.740081324437","10.7381694674582","12.0803212244278","11.6293566200796","10.477758156371","10.181489670775","9.84548007628591","10.8411475963322"
"THEM4","11.8746586641164","11.712367934113","11.4269198998207","12.4456563609835","12.0945725784928","11.0520789367291","11.2968703334937","11.7425789161176","12.0689159587914","12.4459873539825","13.4599694550884","13.4604942925794"
"FKBP15","14.8840035308519","14.9972015376281","14.9891061804019","14.6929913815682","14.3652083407419","14.3559704412967","14.7924242880309","14.7339156655303","14.7394589204115","14.2390390632163","14.1308359762597","14.4198746140171"
"SLC35F1","11.0779172350517","11.1138984061491","10.9985481213525","10.7032374273611","11.3999240815262","11.1151422082382","9.85648933573302","11.1034156196084","9.68620810668593","11.6473280023671","11.3817321978663","11.4713094143487"
"DDX59","13.9419095902205","13.3185145655923","13.8098685914409","15.7921370097413","10.0824107087749","16.8297598919318","13.5259367229451","14.1429606121073","14.3436229557058","13.6470536235539","14.3428455480526","15.4981480030159"
"ZC3H13","12.9480313424266","12.7652280747744","13.0247760736431","13.6329611280606","13.7125484945443","13.7597217728126","13.5924219972933","13.4834505236628","13.5555717364819","13.6260968575853","13.9161780425447","13.6750308005964"
