"polyIC10ugYES"	"polyIC1ugYES"	"lipoYES"	"AveExpr"	"F"	"P.Value"	"adj.P.Val"
"sp|O43251|RFOX2_HUMAN"	0.60734189675973	0.403852577661708	-0.11918612833338	24.8845785406614	4.37319974808505	0.0448587792386007	0.130902190082926
"sp|Q9NTX5|ECHD1_HUMAN"	-0.114105907601389	0.176054723421711	-0.204113910635387	25.1344495640093	4.11901226720745	0.0449449340513836	0.131028808690237
"sp|P61970|NTF2_HUMAN"	-0.199508801821911	0.177314104995407	-0.0502993606256332	29.6000978287667	3.78201970935054	0.0451497779011899	0.131437154074612
"sp|Q9H3P2|NELFA_HUMAN"	0.629944322292769	1.18016919590602	0.605462776280629	23.1910002924503	12.5681983754434	0.0451707974022737	0.131437154074612
"sp|O95747|OXSR1_HUMAN"	-0.601821089074801	-0.0948881571941176	-0.138957342090463	26.2404647318083	3.77954254923684	0.0452255732988818	0.131471685567148
"sp|Q9BSJ8|ESYT1_HUMAN"	0.295048220103313	0.15993200902099	0.116209474053799	27.7870760727159	3.77536800379775	0.0453536440963907	0.131539657335859
"sp|Q9BYN0|SRXN1_HUMAN"	-0.332944116759873	0.0502041381912607	0.107920264871517	24.6769571018834	3.91686892648326	0.0453950293817252	0.131539657335859
"sp|Q6P1M0|S27A4_HUMAN"	0.788083144739038	2.37037359884921	-0.12297436080028	25.1149116894428	4.34801902505234	0.045451183274719	0.131539657335859
"sp|Q9UHJ6|SHPK_HUMAN"	-0.00699906979498511	-0.014101650939916	-0.215856628346774	24.6665980403778	3.77103005340195	0.0454871807394453	0.131539657335859
"sp|P00403|COX2_HUMAN"	-0.0861298771318042	0.542167257725686	0.000192736876468632	28.3184350379397	3.77075985578903	0.0454955136337889	0.131539657335859
"sp|P20290|BTF3_HUMAN"	-0.178314026409956	0.184872985258295	-0.15699369414423	27.9092873898423	3.77040242965246	0.0455065394177579	0.131539657335859
"sp|P27694|RFA1_HUMAN"	-0.0516425053122676	-0.0729346208236758	-0.336131165653909	25.5151894546923	3.76359469310593	0.0457171445483472	0.131890169370068
"sp|P35237|SPB6_HUMAN"	0.0372843842945708	0.193799558287809	-0.0101899712764453	28.4361885593416	3.76350805305628	0.045719832244949	0.131890169370068
"sp|Q8WVV9|HNRLL_HUMAN"	-0.401816270272777	0.225926678776408	-0.462523481304624	24.2490803755877	5.21074521155265	0.0457569353917697	0.131890169370068
"sp|Q8WXF1|PSPC1_HUMAN"	-0.104144547968714	0.174339300198482	-0.0229397234263734	26.549406155192	3.75808193936418	0.0458885292838293	0.13214516327599
"sp|Q86UY8|NT5D3_HUMAN"	0.311093978968276	0.245467630454204	-0.00723200436700468	25.1625148441203	3.75588877180699	0.0459569224544479	0.132165369316624
"sp|P63104|1433Z_HUMAN"	-0.227049199321085	0.0689468977487463	0.164183807555786	31.414135516552	3.75492631194762	0.045986974322647	0.132165369316624
"sp|P62805|H4_HUMAN"	0.146698590482516	0.0557641377799029	-0.431987891013201	33.028194715384	3.75371111435527	0.0460249507378713	0.132165369316624
"sp|P17655|CAN2_HUMAN"	0.0671393493821616	-0.182324328943781	-0.249246427852376	28.9212646842257	3.7449582019169	0.046299583592542	0.13282951697336
"sp|Q96S19|MTL26_HUMAN"	-0.292019491352589	-0.215357989492603	-0.100248306581933	26.7613102320296	3.88418806542336	0.0463446492002936	0.132834429513283
"sp|P43897|EFTS_HUMAN"	0.375722148043899	0.492976201823555	0.298049346786736	25.9432723827805	3.87930752223409	0.0464884991623266	0.133122206947074
"sp|O75153|CLU_HUMAN"	-0.106883047322024	0.0982140091494076	-0.277711126307094	24.6954674829826	4.05684175740189	0.046599923440628	0.133316681066372
"sp|P20908|CO5A1_HUMAN"	0.786690232416283	-0.102279424862854	0.0602199979457045	24.7489955520323	5.15530071963711	0.0467305015371433	0.13339725364406
"sp|Q9BPW8|NIPS1_HUMAN"	0.197438654484082	0.407594926815267	0.107052593520309	27.8084219571171	3.7306838040705	0.0467516101479097	0.13339725364406
"sp|Q04760|LGUL_HUMAN"	-0.444934180511631	-0.381681177226726	-0.0454168917902855	29.1968442341069	3.72790410390282	0.046840238102318	0.13339725364406
"sp|P50281|MMP14_HUMAN"	0.0387777750867455	-0.137121655527745	-0.190585812073477	27.2320811829859	3.72773723146393	0.0468455649539119	0.13339725364406
"sp|O75223|GGCT_HUMAN"	-0.548133728978004	-0.200612029350665	0.287897030861302	24.6357667961677	7.7032268237423	0.0468457718410601	0.13339725364406
"sp|Q9UHX1|PUF60_HUMAN"	-0.0142098792170073	0.231885539318392	-0.0601569952921809	27.0973116289139	3.71976644412213	0.0471008386985415	0.133999043428348
"sp|Q9BQ39|DDX50_HUMAN"	0.273555635417463	0.123562833041605	-0.157957366558292	24.9948247287762	4.03339130849857	0.0472434890656649	0.134280195266417
"sp|Q9H267|VP33B_HUMAN"	0.432869073655078	0.233640133324387	-0.150970637672041	24.4796948499168	3.71232220424131	0.0473407293293304	0.134431876427311
"sp|Q01995|TAGL_HUMAN"	-0.215119315670711	-0.0472083814880478	0.306957419072518	31.0632539608365	3.70590697511607	0.047548614642336	0.134818839132636
"sp|P42785|PCP_HUMAN"	-0.331131246155098	-0.205512185869051	-0.127146544098177	27.4181892031944	3.70540268485727	0.0475650016652674	0.134818839132636
"sp|Q9UEE9|CFDP1_HUMAN"	0.471210808541971	0.155982973401014	0.362833189373718	25.0008291923099	3.70307286961637	0.0476407958889986	0.134845951773705
"sp|Q9P015|RM15_HUMAN"	0.326938599096734	0.0438695941536054	0.0504811500852055	26.1863072912966	3.70188059496607	0.0476796383066583	0.134845951773705
"sp|P22314|UBA1_HUMAN"	-0.000959285300342588	0.147424426412638	-0.061948784861702	29.530865221885	3.70020448959768	0.0477343062238113	0.134845951773705
"sp|P11413|G6PD_HUMAN"	-0.0732383170891011	0.0929441556575471	-0.111766380550679	28.2472189690335	3.69970517070572	0.0477506062906234	0.134845951773705
"sp|O60256|KPRB_HUMAN"	0.301061654733987	0.151639134553122	0.1872892298999	26.402756379063	3.6963963729922	0.0478587864026897	0.13502699957444
"sp|P26583|HMGB2_HUMAN"	-0.461730080228024	-0.254867856376692	-0.326876095360142	26.8178862400922	3.6946269359156	0.0479167559836593	0.135066182459919
"sp|Q9BW83|IFT27_HUMAN"	-0.32158676918846	-0.417642228735736	-0.323739716458141	24.2456395084684	4.24468280222203	0.047987639423841	0.135091413006668
"sp|P32322|P5CR1_HUMAN"	0.292196837544081	0.0279841469786912	0.0988705675401807	26.9390953443951	3.69166780400118	0.048013886672409	0.135091413006668
"sp|Q9Y6D6|BIG1_HUMAN"	-0.0078419997426887	-0.548117126573515	-0.284041779506087	23.6556302191619	5.92107431602189	0.0481073963170459	0.135230332399476
"sp|P09936|UCHL1_HUMAN"	-0.373813533541931	-0.270497871436054	-0.188039494351855	31.2972805014892	3.68058382985786	0.0483797734093102	0.135871334304424
"sp|O95470|SGPL1_HUMAN"	0.293941136529042	-0.220905195053153	0.0862588883013741	25.298935874941	3.81383572439781	0.0484709157202515	0.135883294505331
"sp|Q99627|CSN8_HUMAN"	-0.126020773464825	0.0910418627107911	0.157938945657844	27.3129587898809	3.67778360382185	0.048472728751412	0.135883294505331
"sp|Q9Y2G5|OFUT2_HUMAN"	0.0559517771992905	0.333092496935421	-0.0136956781549589	25.7792974104211	3.67159067276036	0.048679054776268	0.136218188564425
"sp|P15924|DESP_HUMAN"	-0.315261333845795	0.532550211827333	0.59822642349144	24.2119855773193	3.80708236028531	0.0486811085111116	0.136218188564425
"sp|P16402|H13_HUMAN"	0.30602556580037	0.177579408594927	-0.408073206156757	26.2896698121633	3.97552826756995	0.0488785726161299	0.136450144885444
"sp|O75746|S2512_HUMAN"	0.37892284783127	0.0766897712528648	0.0819495629256011	25.437239460896	3.66530269038731	0.0488896060132635	0.136450144885444
"sp|Q16637|SMN_HUMAN"	0.0576702504579973	-0.219424763252604	-0.00849893968881807	24.4854636823085	3.7994560916039	0.048919783630666	0.136450144885444
"sp|Q16531|DDB1_HUMAN"	0.0608760042377018	0.0217336207526984	-0.185227810250106	26.3323179271957	3.66284468269873	0.0489722029502771	0.136450144885444
"sp|P26196|DDX6_HUMAN"	0.238151207333514	0.0278103045440972	-0.0218500991977647	27.3515944628667	3.66241463479232	0.0489866708139648	0.136450144885444
"sp|Q92823|NRCAM_HUMAN"	-0.272100295422011	-0.23570878420889	-0.26064842658075	24.5662765724136	3.79535890660742	0.0490485896309334	0.136498527365286
"sp|P53582|MAP11_HUMAN"	-0.233255859818288	0.136955046563231	-0.198669141721324	26.3891552128852	3.79352075828797	0.049106508718903	0.13653570119303
"sp|Q9H479|FN3K_HUMAN"	-0.400572679277899	-0.243566121157601	0.0959064651837807	26.0457345907295	3.79193977122953	0.0491563903217201	0.136550480458523
"sp|Q96S66|CLCC1_HUMAN"	-0.572213745205573	-0.22989594604309	0.0184049938235636	25.003426924257	3.65226948971357	0.0493294419384045	0.136907074365282
"sp|P21283|VATC1_HUMAN"	-0.310615004236343	-0.203375545283823	-0.181932249109546	25.7822448275547	3.6497463932019	0.0494151268932586	0.137020768145651
"sp|Q8N0X7|SPART_HUMAN"	0.562638290131431	0.0794494669106012	-0.029615259187984	24.1328081619149	3.78041839044664	0.0495217387090255	0.13719223092627
"sp|Q16881|TRXR1_HUMAN"	-0.086047648020838	0.288138532007462	-0.0431153435666784	26.68341550262	3.64194471211153	0.0496811841543839	0.137509619014483
"sp|Q13405|RM49_HUMAN"	-0.248458425148889	0.0138787205893335	0.0652746970477138	25.7993636198893	3.63949676022229	0.0497650127895104	0.137617327786155
"sp|P40222|TXLNA_HUMAN"	-0.30503919997699	-0.0940861706159939	-0.0076342611906846	26.1667867400019	3.63309438815932	0.049985046342266	0.137953891998001
"sp|P00813|ADA_HUMAN"	-0.180103670504912	-0.221707301497941	-0.0200006125514882	25.6611251065252	3.6322478789375	0.0500142243636171	0.137953891998001
"sp|Q8IV08|PLD3_HUMAN"	0.0760514576904016	0.275846175196141	-0.0293972357855606	28.6027514027315	3.63202839105825	0.0500217930841316	0.137953891998001
"sp|P22830|HEMH_HUMAN"	0.203770489389724	-0.16721264267176	0.0144638969111135	25.7603951121869	3.62927563564672	0.0501168324042562	0.138091703675037
"sp|Q13131|AAPK1_HUMAN"	0.190823281507151	-0.0236049826956671	-0.0528482650383862	25.863872620313	3.61532016182541	0.0506019290569366	0.139303064358
"sp|P46778|RL21_HUMAN"	-0.19935815825073	-0.255739750280814	-0.189763213085944	28.9541124724884	3.60883470914745	0.0508292446735682	0.139774260007392
"sp|P45973|CBX5_HUMAN"	-0.62666476535184	-0.359732771027896	-0.0969674158172146	26.8235516483527	3.73893753361367	0.0508643276462931	0.139774260007392
"sp|O75323|NIPS2_HUMAN"	-0.366379687681394	-0.0482405935012621	-0.308632879117275	27.0914568125624	3.59790650976331	0.0512150028744253	0.140611800006487
"sp|P78362|SRPK2_HUMAN"	0.115367191132383	0.815334617431638	0.873005246791614	23.5843070112193	11.2962881725463	0.0512995990787509	0.140717969182894
"sp|Q9Y2A7|NCKP1_HUMAN"	0.026461603602722	-0.183276086470086	-0.111934411335521	26.8761427104915	3.59114598089581	0.0514553697055852	0.140802777343871
"sp|Q09028|RBBP4_HUMAN"	-0.345876578583979	-0.156645684086192	-0.279314990733628	27.9902350812064	3.58917223646535	0.0515257952301869	0.140802777343871
"sp|P08727|K1C19_HUMAN"	-0.585432712216517	-0.0374168155165826	-0.0465960360752635	24.6573413899548	3.71693962344258	0.0515939968422816	0.140802777343871
"sp|Q49A26|GLYR1_HUMAN"	0.0438377034469961	0.453282916695312	-0.355397549443509	24.0913385341204	7.22460084994692	0.0516022521346524	0.140802777343871
"sp|Q96JJ3|ELMO2_HUMAN"	0.217444296548979	0.327319544748978	0.0122002174247295	25.1550892763631	3.58634524998835	0.0516268630689737	0.140802777343871
"sp|Q9P000|COMD9_HUMAN"	0.281466337685411	0.750005947435819	0.358774772817704	25.1554619045965	3.88296628499015	0.0516406518504623	0.140802777343871
"sp|O43747|AP1G1_HUMAN"	0.34639314080992	0.0226589391085822	0.0891344581444962	25.5141996222144	3.58563774057359	0.051652193777582	0.140802777343871
"sp|P49406|RM19_HUMAN"	0.234650653786297	-0.326246434026417	0.00242649339927446	25.3936660898141	3.58207543595667	0.0517799560735562	0.141025587030557
"sp|P63313|TYB10_HUMAN"	-0.342321893217416	-0.0397214260734841	0.178552830611769	34.4940097889671	3.57921048952649	0.0518829773675919	0.141180677312879
"sp|O95298|NDUC2_HUMAN"	-0.367710531472224	-0.0726462257406233	-0.256802740155776	27.9951231597883	3.5734777056075	0.0520898488306347	0.141395814127585
"sp|Q15437|SC23B_HUMAN"	0.0970697685950486	0.278103368810405	-0.0894089699566472	25.5242928912767	3.57249762880202	0.052125312629201	0.141395814127585
"sp|Q08378|GOGA3_HUMAN"	-0.21500443417657	-0.0629119753733072	0.0662438774785107	25.793999299913	3.57200596597706	0.0521431140057544	0.141395814127585
"sp|Q9UM00|TMCO1_HUMAN"	0.392365270456841	0.356726030716664	0.175670834568334	26.0791812093786	3.57190891903205	0.0521466285783849	0.141395814127585
"sp|P62280|RS11_HUMAN"	-0.264389625269464	-0.263490412899524	-0.181908230358734	29.2905214200283	3.5701065376975	0.0522119528206303	0.141416132648531
"sp|Q9Y2V2|CHSP1_HUMAN"	-0.0919369047387086	-0.0212732401523266	0.201175717585305	28.5979671482825	3.56915633064776	0.0522464302082691	0.141416132648531
"sp|P53004|BIEA_HUMAN"	-0.302737058635912	-0.0419711161168775	-0.0556826116809314	27.2930545268887	3.56469131424038	0.0524087982550673	0.141730412933386
"sp|Q16706|MA2A1_HUMAN"	0.542057695743128	0.148062507754716	0.133364549562309	24.3627787095411	3.55130025007185	0.0528993289797402	0.142762110910639
"sp|Q9UJZ1|STML2_HUMAN"	0.0973604186249702	0.287305111956375	0.175618066112767	27.7847743360276	3.5505907594639	0.0529254687659172	0.142762110910639
"sp|O15160|RPAC1_HUMAN"	-0.228175518544129	-0.0293233292632777	0.0411815933360202	25.1931421913733	3.55046570641375	0.0529300776744407	0.142762110910639
"sp|Q15366|PCBP2_HUMAN"	-0.212331387071201	0.0481844422807486	-0.1559429669584	28.8442427588532	3.54471817842454	0.053142416795265	0.143055741631593
"sp|Q13200|PSMD2_HUMAN"	-0.151063533074841	0.0773091989020832	-0.0462106133566624	28.6802862053897	3.54434541223633	0.0531562229928844	0.143055741631593
"sp|P84103|SRSF3_HUMAN"	-0.0912131012460342	0.160305550825784	0.218142931322727	29.241750670942	3.54373038684614	0.0531790110046947	0.143055741631593
"sp|P43034|LIS1_HUMAN"	-0.0461204840290754	-0.241059351577962	-0.100935671324325	27.1303663785408	3.54144527133137	0.0532637801617589	0.143158089838271
"sp|Q13636|RAB31_HUMAN"	0.282438460835614	0.15363553920033	-0.228549068996248	25.4087294029632	3.6629557786944	0.0534384150259131	0.143421522758715
"sp|P46087|NOP2_HUMAN"	-0.0349799099069776	-0.355661008202883	-0.0396388072119885	25.9378885797327	3.53629522367243	0.0534554108976674	0.143421522758715
"sp|P50416|CPT1A_HUMAN"	0.221435479883958	-0.17309955207538	-0.233245498149907	25.7957620895877	3.53454189459129	0.0535208363557354	0.143471428341184
"sp|Q9C005|DPY30_HUMAN"	-0.446926718069038	0.0866856318156835	0.226409018423788	26.9902203017695	3.65683678979417	0.053652419151238	0.143499041518632
"sp|Q7Z434|MAVS_HUMAN"	-0.0300172914040779	0.162547142414984	0.187275630908365	26.2358604659903	3.53096766989544	0.0536545004295048	0.143499041518632
"sp|P12109|CO6A1_HUMAN"	0.0179063191921964	-0.0455610349280467	-0.183715392243479	28.9049906212812	3.52827681604954	0.0537553884711375	0.143499041518632
"sp|P51571|SSRD_HUMAN"	-0.0365216468609164	0.186553061033964	0.141053968776826	28.210894342642	3.52662022035177	0.0538176100846621	0.143499041518632
"sp|Q12929|EPS8_HUMAN"	-0.0205255239317938	-0.13482640307219	-0.262728288051215	26.1916134145685	3.52611287252591	0.0538366829722162	0.143499041518632
"sp|O76003|GLRX3_HUMAN"	-0.206404453540792	0.0063453626785564	-0.105659940305511	27.3579359020925	3.52581499426371	0.0538478849079966	0.143499041518632
"sp|Q9BTE1|DCTN5_HUMAN"	0.444733155446319	0.274105876572682	0.330524282246885	24.2885131491978	3.52473606756742	0.0538884817088774	0.143499041518632
"sp|P17480|UBF1_HUMAN"	0.0684381572228644	-0.223393825664411	-0.222777831264627	25.3054701889521	3.52316312308753	0.0539477314385255	0.143499041518632
"sp|Q969V3|NCLN_HUMAN"	0.379691343857816	0.157406851309593	0.118208500345975	26.0851527467714	3.52303284369705	0.0539526422419924	0.143499041518632
"sp|P49821|NDUV1_HUMAN"	0.112865087777455	-0.199551462617722	-0.330947550457439	25.4296173110135	3.51543676371332	0.054239883020497	0.143844003640949
"sp|Q9UNF0|PACN2_HUMAN"	-0.345719839328222	-0.118311445129179	0.0365382027507739	26.9655410657423	3.51493041361752	0.0542590941709186	0.143844003640949
"sp|Q8TED1|GPX8_HUMAN"	0.086114215584306	-0.209736234425754	0.0330601427830266	26.7325204271061	3.5146758084677	0.0542687570281558	0.143844003640949
"sp|Q9UI10|EI2BD_HUMAN"	0.267058237649048	0.0575303214707456	0.0481698232430029	25.5386031351923	3.51389154857836	0.0542985342338695	0.143844003640949
"sp|Q7L775|EPMIP_HUMAN"	0.227769260815802	0.0737418520702549	-0.293840999058296	24.2381891120572	4.0142069934212	0.054317073176429	0.143844003640949
"sp|P09497|CLCB_HUMAN"	-0.730401832836343	-0.806342621522581	-0.084346346409017	27.2164420848475	3.50603294097651	0.0545979774835277	0.144454048753695
"sp|Q13057|COASY_HUMAN"	0.342302498133998	0.482858691861729	0.141162743517005	24.2794084135574	3.50488909712113	0.0546417240553306	0.144454048753695
"sp|Q15233|NONO_HUMAN"	-0.0188944643126206	-0.216081073362267	-0.179402178101513	28.6179079263641	3.49545087323013	0.0550042686541363	0.145203069326763
"sp|Q14151|SAFB2_HUMAN"	-0.0816646774139114	-0.243336497755966	-0.389998252105539	24.3588326022392	4.28990252707711	0.0550198314257088	0.145203069326763
"sp|Q9Y3A5|SBDS_HUMAN"	0.228096539802635	-8.03635604427464e-05	-0.161823205134307	26.4328649979469	3.48215297388995	0.0555198840508823	0.14635434448794
"sp|Q9NZM1|MYOF_HUMAN"	0.191032007334304	-0.056386339197027	-0.00126318895047107	28.4767856568497	3.48133975138811	0.0555516000781575	0.14635434448794
"sp|P03928|ATP8_HUMAN"	-0.307043201110447	-0.387074189199419	-0.51908158508404	28.3925362117376	4.70962618494809	0.0556758131597673	0.146555576908528
"sp|P61077|UB2D3_HUMAN"	-0.292113146938585	-0.433575198592704	-0.059454360144791	27.9917576193978	3.74838497997664	0.0560056187897558	0.147297181091684
"sp|Q15287|RNPS1_HUMAN"	-0.182639616250648	-0.536034708007971	-0.227037310547892	26.7795663869097	3.58540829983836	0.0562279963879958	0.14775521520825
"sp|Q92791|SC65_HUMAN"	-0.344851386832685	-0.250987124275815	0.025667000202833	25.6147645671648	3.73980395413634	0.0562989384799123	0.147807239267444
"sp|P20042|IF2B_HUMAN"	-0.234610999608113	0.228824360691324	0.130550000556247	25.8893655870696	3.46119051409119	0.0563442739766235	0.147807239267444
"sp|Q6NZI2|CAVN1_HUMAN"	-0.0947458756647668	-0.120780053519756	0.0506766519007134	29.4367954796444	3.4580161238646	0.0564703639491304	0.148011287545026
"sp|Q9H6S3|ES8L2_HUMAN"	0.298368954351934	-0.100979076994686	0.00512397179489458	24.6490063519504	3.45608708653998	0.056547149292147	0.148085867889862
"sp|O94875|SRBS2_HUMAN"	-0.349798341185455	-0.285727296781162	-0.106703710125294	25.9806958098658	3.45277129643409	0.0566794213446704	0.148157729424263
"sp|P61218|RPAB2_HUMAN"	-0.398712326381163	-0.325179771689155	-0.346118341258807	24.091059701125	3.93609585486697	0.0566974663028244	0.148157729424263
"sp|Q6ZS17|RIPR1_HUMAN"	0.587543428713249	0.5534690167304	0.10403712550022	26.7724026259396	6.78074105574166	0.0567196529421215	0.148157729424263
"sp|P38919|IF4A3_HUMAN"	0.354360158265158	0.188015397775165	0.0420690230567497	26.2309761194737	3.44591668239722	0.0569540175378307	0.14864319398289
"sp|P23634|AT2B4_HUMAN"	0.149928863551738	-0.143122629915722	0.0753288680239403	27.6470738150117	3.44285282504866	0.0570772613636919	0.148838067079448
"sp|P61966|AP1S1_HUMAN"	0.248881142297948	-0.147309733986514	-0.0080822766877624	25.02713137906	4.20929652320554	0.0572075523898521	0.149050969832064
"sp|Q9NQ50|RM40_HUMAN"	-0.129402455786586	0.227646345997945	0.215219710581366	25.0080973873987	3.55604334592901	0.0573295949801395	0.149242038249063
